age,education-num,marital-status,gender,capital-gain,hours-per-week,income
21,10,1,1,0,40,0
27,9,1,0,0,15,0
26,13,1,1,0,40,0
20,11,1,0,0,25,0
31,14,1,1,0,45,0
57,14,1,0,0,40,0
39,7,1,0,0,40,0
36,12,1,1,14344,40,1
66,10,0,1,0,45,0
34,10,0,1,0,40,0
80,9,0,1,0,25,0
21,9,1,0,0,40,0
40,13,0,1,0,32,1
49,12,1,0,0,30,0
48,10,1,0,3325,60,0
19,10,1,1,594,24,0
42,7,0,1,0,40,0
59,9,0,1,0,45,0
63,10,1,0,0,40,0
26,9,1,1,0,40,0
41,5,1,0,0,35,0
42,10,0,1,0,40,0
19,9,1,1,0,20,0
45,7,0,0,0,25,0
47,9,0,0,0,30,1
47,9,1,0,0,40,0
34,11,0,1,0,40,0
49,13,0,1,15024,40,1
36,9,1,1,0,40,0
53,9,1,1,0,40,1
21,10,1,1,0,45,0
39,9,1,1,0,40,0
52,11,0,1,0,40,0
18,10,1,0,2176,35,0
59,11,1,1,0,40,0
50,9,0,1,0,50,1
31,13,0,1,0,40,1
52,10,0,0,0,40,1
41,10,0,1,0,40,1
45,12,1,1,0,40,1
54,14,1,0,0,40,0
22,9,1,1,0,25,0
50,9,0,1,7298,40,1
20,12,1,0,0,32,0
43,9,1,0,0,40,0
48,13,0,1,0,40,0
24,13,1,1,2174,45,0
54,10,0,1,15024,40,1
26,9,0,1,0,40,0
53,13,0,1,0,40,1
51,16,0,1,15024,40,1
54,14,0,1,0,44,1
32,9,0,1,0,49,1
46,9,0,1,0,40,0
60,13,0,1,0,12,0
52,9,1,0,0,45,0
44,9,1,0,0,40,0
56,10,0,1,0,40,0
57,9,0,1,0,40,0
35,9,1,0,0,40,0
30,12,1,0,0,40,0
29,10,1,1,0,35,0
49,13,0,1,7688,66,1
28,6,1,1,0,40,0
30,10,1,0,0,40,0
45,9,1,1,0,40,0
17,6,1,1,0,12,0
54,6,0,1,0,40,0
31,10,0,1,0,40,0
54,16,0,1,0,50,1
55,13,0,1,0,40,0
26,12,0,0,0,40,0
37,5,0,1,0,50,0
34,9,1,1,0,48,1
38,13,0,1,0,40,0
51,10,0,1,0,45,0
41,9,1,1,0,60,0
24,10,1,1,0,40,0
56,13,0,1,15024,50,1
33,9,1,1,0,40,0
31,6,0,1,0,40,0
27,10,1,1,0,50,0
32,13,0,1,0,45,0
35,12,0,1,0,40,0
43,10,0,1,0,45,1
40,9,1,0,0,36,0
19,9,1,1,0,53,0
23,12,1,1,0,32,0
40,9,1,1,0,40,0
59,9,1,1,0,38,1
43,9,0,1,0,40,0
43,6,0,1,0,60,0
53,9,1,0,0,40,0
26,9,0,1,0,40,0
68,10,0,1,10605,20,1
41,13,0,1,0,48,1
32,9,1,1,0,40,0
25,13,1,1,0,40,0
20,9,1,1,0,40,0
22,10,1,1,0,15,0
33,6,0,1,0,40,0
26,10,0,1,0,40,0
29,9,1,0,0,25,0
20,9,1,0,0,23,0
68,14,0,1,0,42,1
58,10,1,0,0,40,0
32,9,1,1,0,40,0
23,12,1,0,0,25,0
30,5,0,1,0,40,0
67,10,0,1,0,8,0
26,12,1,0,0,32,0
53,9,0,1,0,35,0
27,9,0,1,0,60,0
29,10,0,1,0,65,0
38,16,0,1,0,40,1
17,5,1,0,0,40,0
48,14,0,1,0,40,1
52,10,1,0,0,40,0
28,12,0,0,0,40,0
18,10,1,1,0,15,0
28,10,1,1,0,30,0
34,10,0,1,0,40,0
62,9,0,1,0,40,1
46,3,0,1,0,40,0
30,10,1,0,0,40,0
20,10,1,1,0,40,0
29,9,1,1,2174,50,0
55,10,0,1,0,25,0
20,10,1,1,0,24,0
54,6,0,1,0,40,0
27,6,1,1,0,30,0
43,10,1,1,0,55,0
17,6,1,1,0,40,0
48,14,1,1,0,72,0
34,13,1,1,0,40,0
66,5,0,1,0,40,0
29,13,1,0,0,40,0
43,10,1,1,0,40,0
37,11,1,0,0,40,0
56,10,0,1,0,40,1
58,6,0,1,0,40,1
54,13,0,1,0,40,0
45,10,1,1,0,41,0
29,9,0,1,0,40,0
26,12,0,0,0,40,0
43,9,0,1,0,40,1
33,9,0,1,0,40,0
45,10,0,1,3103,42,0
25,10,1,1,0,30,0
25,9,0,1,0,40,0
69,15,1,1,0,5,0
37,12,0,1,0,40,0
20,9,1,1,0,25,0
39,14,0,0,0,24,1
17,6,1,0,0,20,0
27,9,1,1,0,40,0
26,9,1,0,0,40,0
55,3,0,1,0,40,0
39,7,0,1,0,60,0
41,9,1,0,0,40,0
34,2,0,1,0,40,0
51,11,0,1,0,50,1
67,16,0,1,0,12,0
40,10,1,1,0,40,0
58,12,0,1,0,40,0
23,9,1,0,0,40,0
45,14,0,1,0,50,1
51,13,0,1,7688,50,1
43,10,1,1,0,40,0
25,13,1,0,2597,50,0
36,13,0,1,2407,40,0
58,9,0,1,0,50,0
33,9,1,1,0,40,0
60,11,0,1,0,40,0
24,9,1,1,0,40,0
45,9,1,0,0,46,0
49,9,1,0,0,40,0
19,8,1,0,0,40,0
34,10,0,0,0,38,0
42,13,1,1,0,40,0
25,9,1,0,0,50,0
73,9,0,1,0,15,0
59,3,0,1,2580,15,0
28,9,0,1,2885,40,0
19,7,1,1,0,30,0
31,13,1,0,0,40,0
58,13,1,1,0,48,0
21,9,1,1,0,13,0
47,9,0,1,0,50,1
30,13,1,1,0,40,1
41,4,0,1,0,40,0
59,6,1,0,0,40,0
43,10,1,1,4934,51,1
48,9,1,0,0,40,0
44,13,0,1,0,50,1
44,10,1,0,0,40,0
24,13,1,0,0,40,0
28,9,0,1,0,43,0
50,9,0,0,0,10,0
33,10,0,1,0,40,1
23,13,1,0,0,50,0
30,9,1,1,0,40,0
46,6,0,1,0,40,0
21,10,1,1,0,10,0
52,5,1,0,0,30,0
26,13,1,1,0,50,0
27,13,1,1,0,12,0
28,7,1,0,0,40,0
50,13,0,1,0,60,1
28,9,0,1,0,35,0
61,7,0,1,0,20,0
32,4,1,0,0,35,0
30,10,1,1,0,40,0
51,13,1,0,0,40,0
40,10,1,1,0,40,1
36,9,1,1,0,70,0
28,10,1,1,0,24,0
49,12,0,1,0,45,1
61,4,0,1,0,30,0
41,13,0,1,0,60,1
55,9,1,0,0,30,0
36,13,0,0,0,40,0
21,10,1,0,0,40,0
57,10,0,1,0,45,1
49,15,0,1,99999,37,1
59,7,0,1,0,40,0
41,10,1,1,0,80,1
59,10,0,1,0,40,0
20,9,1,1,0,25,0
42,10,1,0,0,40,0
41,14,1,0,0,60,0
45,13,0,1,0,50,1
36,9,1,0,0,40,0
42,12,0,0,0,45,1
25,13,0,1,0,40,0
45,9,0,1,0,40,1
58,9,0,1,15024,40,1
39,9,0,1,0,40,0
34,9,0,1,0,40,1
22,10,1,1,0,40,0
44,9,1,1,0,50,1
53,10,1,0,0,40,0
22,12,1,1,0,40,1
27,5,0,1,0,40,0
60,9,1,0,0,25,0
46,13,0,1,3103,40,1
56,15,0,1,99999,40,1
36,13,1,1,27828,40,1
56,9,1,0,0,32,0
35,10,0,1,0,40,1
29,13,0,1,0,70,0
19,6,1,1,0,39,0
38,9,0,1,0,40,0
40,10,0,1,0,40,1
52,12,0,1,0,55,1
22,10,0,0,0,40,0
32,9,1,0,0,25,0
27,13,1,0,0,40,0
25,13,1,0,0,40,0
36,14,0,1,0,40,1
22,8,1,1,0,40,0
32,9,0,1,0,45,0
37,13,1,0,0,40,0
22,9,1,1,0,54,0
29,9,0,0,0,40,1
42,1,1,1,0,25,0
45,11,1,0,0,38,0
33,13,1,0,0,45,0
39,10,1,0,0,40,0
27,8,1,1,0,45,0
53,13,0,0,0,50,1
30,13,1,0,0,40,0
52,10,1,1,0,35,0
43,13,0,1,15024,60,1
47,14,1,1,0,35,1
61,9,0,1,0,40,0
39,14,1,1,0,40,0
47,10,1,1,0,50,0
19,9,0,1,0,25,0
37,10,0,1,3464,40,0
31,9,0,1,0,51,0
69,11,0,1,0,8,0
22,10,1,1,0,25,0
29,9,0,1,0,40,0
24,10,1,1,0,14,0
42,9,1,1,0,40,0
30,13,0,1,0,72,1
28,14,0,0,0,80,1
27,11,1,1,0,40,0
53,9,1,0,0,40,0
35,9,0,1,0,40,0
22,8,0,1,0,40,0
25,9,1,1,0,40,0
38,13,0,0,0,40,1
27,13,1,0,0,35,0
30,5,0,1,0,37,0
27,13,1,0,0,50,0
25,13,1,1,0,40,0
36,9,1,0,0,4,0
32,9,1,0,0,40,0
70,6,1,1,0,45,0
50,9,0,1,0,40,0
40,10,0,0,0,35,0
34,7,0,1,0,55,0
57,9,0,1,0,50,0
39,14,1,0,0,32,0
49,10,1,0,0,40,0
43,10,0,1,5178,40,1
26,9,1,0,0,45,0
31,10,1,0,0,40,0
60,10,0,1,0,50,0
46,14,0,1,15024,50,1
26,10,0,1,7298,55,1
27,15,1,0,0,40,0
31,10,0,0,0,40,0
59,9,1,0,0,50,0
19,10,1,0,0,20,0
18,10,1,0,0,24,0
22,10,0,1,0,45,0
24,12,0,0,0,20,0
53,6,0,1,0,40,1
43,9,0,1,0,42,1
24,10,0,1,0,50,1
60,6,1,0,0,40,0
24,9,0,1,0,40,0
52,9,1,1,0,40,0
32,11,0,1,0,99,1
34,6,1,0,0,35,0
35,12,0,1,0,40,1
38,5,0,1,0,40,0
34,9,0,1,4508,90,0
53,15,1,0,0,50,1
23,9,1,0,0,40,0
40,10,0,1,0,40,0
40,9,0,1,0,40,0
50,9,0,1,0,60,1
17,6,1,0,0,20,0
53,13,1,0,0,54,0
32,13,1,1,0,50,1
43,9,1,0,0,40,0
18,7,1,1,0,16,0
62,6,1,0,0,40,0
45,14,0,1,0,40,0
46,16,0,1,0,70,0
73,4,0,1,0,40,0
64,16,0,1,0,60,1
26,13,0,0,0,45,1
23,9,1,1,0,48,0
30,9,1,1,0,40,0
51,10,1,0,0,40,0
35,13,1,0,0,55,0
39,10,1,0,13550,45,1
35,14,0,1,0,40,1
41,9,1,0,0,40,0
31,10,1,1,4650,40,0
40,13,0,1,0,50,1
46,15,0,1,0,40,1
31,9,1,0,0,30,0
41,10,1,0,0,40,0
42,13,0,1,3137,40,0
23,9,1,1,0,40,0
21,10,1,1,0,35,0
49,10,0,1,0,45,1
53,11,1,1,0,40,0
38,13,1,0,4787,43,1
36,12,1,0,0,40,0
32,10,1,1,0,72,0
20,7,1,1,0,40,0
17,7,1,1,0,10,0
22,10,1,0,0,32,0
25,11,1,1,0,40,0
58,9,0,1,0,40,0
24,10,1,1,0,20,0
48,9,1,1,8614,40,1
20,2,1,1,0,30,0
60,10,0,1,0,40,1
20,9,1,1,0,30,0
52,10,0,1,0,45,1
36,9,0,0,0,40,1
46,13,0,1,0,40,1
22,7,1,0,0,25,0
19,10,1,0,0,35,0
37,9,1,1,0,40,0
30,11,1,0,0,40,1
44,12,1,1,0,25,0
63,9,0,1,0,25,0
22,9,1,1,0,45,0
31,13,0,1,3908,50,0
17,7,1,1,0,40,0
21,9,1,1,0,40,0
67,14,0,1,0,40,1
46,4,1,1,0,40,0
29,9,1,1,0,50,0
20,10,1,0,0,6,0
27,10,1,1,0,24,0
35,10,0,1,0,40,1
19,10,1,0,0,30,0
36,8,1,0,0,40,0
43,13,0,1,15024,50,1
62,13,1,1,0,40,0
28,15,1,1,0,40,0
18,7,1,0,0,15,0
59,15,0,1,15024,50,1
37,13,1,1,0,40,0
27,10,1,1,0,40,0
46,14,1,0,0,43,0
29,7,1,0,0,42,0
33,13,0,0,0,40,1
62,9,0,1,0,40,0
46,16,0,1,0,55,1
28,6,0,1,0,40,0
22,10,1,0,0,35,0
46,14,0,1,0,40,1
54,10,0,1,0,40,1
34,9,0,1,0,72,0
67,16,0,1,0,20,1
62,13,0,1,0,20,1
30,10,0,1,0,40,0
19,9,1,1,0,20,0
49,4,0,1,0,99,0
27,11,1,1,0,45,0
36,10,0,1,0,50,1
52,13,0,1,0,40,1
47,8,0,0,0,55,0
57,9,1,0,0,40,0
64,10,0,0,0,40,0
56,9,1,1,0,40,0
53,7,1,0,0,47,0
53,13,0,1,0,44,1
31,10,1,1,0,40,0
41,13,0,1,7688,45,1
45,9,1,0,0,40,0
63,13,0,1,0,45,0
45,9,1,0,0,40,0
23,10,1,0,0,28,0
39,14,0,1,0,72,0
31,11,0,1,0,40,0
35,13,0,1,0,45,0
54,14,0,1,7688,60,1
22,10,1,0,0,40,0
40,13,1,0,5455,40,0
55,13,0,1,0,40,1
31,9,0,1,0,40,0
58,7,0,1,0,60,0
31,16,0,1,0,99,1
46,9,1,0,0,40,0
38,11,0,1,0,40,0
22,10,1,0,594,25,0
17,6,1,1,0,30,0
48,9,0,1,0,60,0
73,13,0,1,0,15,0
25,13,0,1,0,45,1
53,10,1,1,0,40,0
46,10,0,1,7298,45,1
45,13,0,0,99999,25,1
37,13,1,0,0,40,0
30,9,0,1,0,50,0
29,9,0,1,0,40,0
29,10,0,1,0,40,0
75,13,1,0,0,6,0
58,14,0,1,0,40,1
42,4,0,0,0,50,0
62,5,1,1,0,24,0
45,13,0,1,7298,40,1
38,13,0,1,0,40,1
36,13,0,1,0,50,1
70,9,1,0,2009,40,0
42,4,0,1,0,30,0
47,14,0,1,15024,35,1
42,10,1,1,0,40,0
43,10,0,0,0,38,1
37,11,0,1,0,40,1
36,10,0,0,7298,39,1
27,13,1,0,0,40,0
54,3,0,1,0,40,0
48,9,0,1,0,40,1
29,9,1,0,0,30,0
29,9,0,1,0,38,0
37,10,1,1,0,47,0
55,10,0,1,0,40,0
67,9,0,0,0,20,0
51,9,1,1,0,30,0
35,14,1,0,0,32,0
41,4,0,1,0,40,0
64,9,1,0,0,40,0
23,3,1,1,0,55,0
49,13,1,0,0,35,0
38,13,0,1,0,70,0
62,9,1,0,0,40,0
62,4,0,1,0,10,0
70,9,0,1,0,14,0
45,14,1,1,0,40,0
20,12,1,0,0,40,0
38,9,0,1,0,48,0
50,13,0,1,0,40,0
40,10,0,1,0,55,1
30,9,0,1,0,70,0
52,10,1,0,0,40,0
28,13,1,1,0,50,1
62,9,0,1,0,30,0
31,9,1,0,0,40,0
40,9,0,1,0,40,1
34,9,1,0,0,40,0
53,10,0,1,0,40,1
42,8,1,1,0,40,0
26,10,0,1,0,25,0
51,9,0,1,0,40,1
49,14,0,1,0,50,1
43,9,0,1,0,40,0
42,10,1,1,0,40,0
31,7,0,0,0,40,0
26,9,0,1,0,40,0
50,13,1,0,0,40,0
35,9,0,1,0,40,0
37,10,1,0,0,40,0
53,9,1,1,0,35,0
20,10,1,1,0,16,0
31,15,0,1,0,40,1
28,9,1,1,0,35,0
46,9,0,1,0,40,1
21,10,1,0,0,8,0
41,14,0,1,7298,70,1
30,13,1,1,0,70,1
66,13,0,1,0,70,0
37,10,0,1,0,60,1
74,4,1,0,0,20,0
46,10,0,1,0,70,1
51,14,0,1,0,50,1
33,13,0,1,15024,50,1
30,3,0,1,3464,40,0
47,13,0,1,0,50,1
49,13,1,0,0,40,0
53,9,1,0,0,48,0
24,11,1,1,0,40,0
54,9,0,1,0,50,0
32,10,1,1,0,40,0
45,10,0,1,0,45,0
46,9,0,1,3325,45,0
37,10,1,1,0,65,0
48,14,0,1,0,61,1
25,13,1,0,0,40,0
28,9,0,0,3103,20,0
44,8,1,0,0,36,0
58,10,0,1,0,30,0
27,10,1,0,0,40,0
69,9,1,1,0,8,0
38,13,0,1,0,52,1
47,8,1,0,0,40,0
30,10,1,0,0,60,0
46,9,1,1,3674,30,0
27,15,1,0,0,45,0
19,10,1,1,0,35,0
18,9,0,0,3103,40,0
24,7,0,1,0,50,1
32,13,1,0,0,40,0
38,9,0,1,0,40,0
19,1,1,1,0,36,0
28,10,1,1,0,40,0
39,14,1,0,0,55,0
38,10,1,1,0,60,0
42,9,0,0,0,40,1
31,10,0,0,0,40,1
46,5,1,0,0,40,0
53,10,1,0,0,54,0
21,12,1,1,0,15,0
48,9,0,1,0,50,0
46,9,0,0,3103,52,1
30,9,0,1,0,45,0
24,9,1,1,0,40,0
32,6,1,1,0,50,0
30,9,1,0,0,40,0
57,16,1,0,0,50,0
56,4,1,1,0,40,0
27,9,1,0,0,37,0
38,13,0,1,0,40,0
19,9,1,1,0,40,0
61,10,0,1,0,50,1
49,11,1,0,0,40,0
28,9,0,1,0,38,0
50,14,0,1,0,55,1
43,13,0,1,0,84,1
34,9,1,0,0,48,0
28,7,0,1,0,40,0
31,10,0,1,0,40,0
55,9,1,0,0,44,0
26,13,0,0,0,45,1
51,16,0,0,0,40,1
35,9,0,1,0,40,0
42,12,0,0,0,31,0
63,16,0,1,0,12,0
31,14,1,1,0,30,0
22,9,1,1,0,20,0
67,9,1,1,0,60,0
50,5,0,1,0,50,0
63,9,1,0,0,24,0
31,9,0,1,0,40,1
17,7,1,1,0,40,0
41,9,0,1,0,40,0
53,4,0,1,0,38,0
44,10,0,1,0,99,0
24,13,1,1,0,40,0
35,11,1,1,0,35,0
61,10,0,0,0,40,1
31,12,1,0,0,40,0
44,13,0,1,5178,40,1
56,9,0,1,0,36,1
66,12,1,0,0,40,0
45,10,0,1,0,40,0
69,13,0,1,20051,45,1
64,9,0,1,0,40,0
38,9,0,0,0,36,1
43,10,1,1,0,40,0
37,9,1,1,0,49,0
19,9,1,0,0,16,0
59,9,0,1,0,40,0
50,10,0,1,0,40,0
33,13,0,1,0,50,1
56,10,0,1,0,45,1
28,11,0,1,0,40,0
27,9,0,0,0,34,0
42,14,0,1,0,40,0
34,9,0,1,0,40,0
19,7,1,1,0,30,0
68,9,0,1,0,40,1
28,14,0,1,0,38,1
81,10,1,0,0,4,0
22,9,1,1,0,40,0
58,12,1,0,0,40,0
31,10,1,0,0,25,0
17,7,1,1,0,30,0
25,10,1,1,10520,50,1
23,10,1,0,0,23,0
25,8,1,1,0,40,0
47,9,1,1,0,40,0
39,13,0,0,0,60,1
44,9,0,1,0,40,0
46,11,0,1,0,40,1
38,10,0,1,0,35,0
23,9,1,1,0,30,0
34,13,0,0,0,35,0
33,9,1,1,0,40,1
38,9,1,0,0,20,0
52,11,0,1,0,40,0
50,9,1,0,0,33,0
38,13,1,0,0,45,1
35,13,0,1,0,40,0
67,16,0,1,10605,35,1
60,9,0,1,7688,40,1
44,9,1,0,0,15,0
38,9,1,1,0,50,0
29,9,0,1,0,40,1
65,14,0,1,5556,50,1
33,12,1,0,0,40,0
29,9,1,1,0,40,0
18,7,1,0,0,30,0
43,15,1,1,0,40,0
42,11,1,0,0,40,0
42,9,0,1,0,40,0
32,9,0,1,0,30,0
36,12,1,0,0,40,0
41,13,0,1,0,40,1
30,10,1,0,0,40,0
21,9,1,1,0,35,0
33,10,0,1,0,40,1
19,10,1,1,0,15,0
19,9,1,1,0,25,0
35,9,1,1,0,40,0
43,9,1,0,0,35,0
45,9,0,1,0,24,0
25,13,1,1,0,50,0
39,13,0,1,0,40,0
26,9,1,1,0,40,0
60,14,0,1,0,10,0
52,16,0,0,0,40,1
22,8,1,1,0,30,0
23,10,1,0,0,40,0
46,9,0,0,0,40,0
34,13,0,1,0,30,0
39,13,0,1,0,50,1
38,9,1,0,0,40,0
56,14,0,1,0,25,0
55,9,1,0,0,40,0
40,10,0,0,7688,40,1
23,10,1,1,0,40,0
39,13,1,1,0,40,0
24,13,0,1,0,30,0
51,9,0,1,0,40,1
47,13,0,1,0,50,1
25,9,1,1,0,50,0
34,15,0,1,0,55,1
18,7,1,0,0,20,0
19,10,1,0,0,28,0
32,10,1,1,0,40,0
49,9,0,1,0,40,1
40,4,1,0,0,8,0
43,9,0,1,0,55,0
71,14,0,1,99999,40,1
59,9,1,1,0,40,0
32,13,0,0,0,40,1
25,13,1,1,0,40,0
32,9,0,1,0,40,0
17,7,1,0,0,15,0
57,15,0,1,0,35,1
17,8,1,1,0,15,0
27,13,1,0,0,40,0
41,9,0,1,0,40,0
62,16,0,1,0,40,1
19,7,1,0,0,25,0
41,3,1,0,0,40,0
39,13,1,1,0,50,1
30,9,1,1,0,40,0
37,13,0,1,0,40,1
18,7,1,0,0,15,0
40,13,0,1,0,45,1
38,10,0,1,0,60,1
24,9,1,1,0,40,0
33,9,0,1,0,50,0
48,13,0,1,0,40,0
51,13,0,1,0,40,1
48,9,0,1,0,40,0
43,4,0,1,0,45,0
34,15,1,1,0,50,0
41,11,1,1,0,30,0
51,15,1,1,27828,60,1
25,9,1,1,0,40,0
20,9,1,1,0,50,0
61,9,0,1,2829,45,0
35,10,1,0,0,70,0
42,14,1,0,0,40,0
26,9,1,1,0,16,0
46,9,0,1,0,50,0
39,13,1,1,0,40,1
18,6,1,1,0,40,0
29,10,1,1,0,80,0
39,10,0,1,0,40,1
47,9,0,1,0,40,1
40,10,0,1,0,50,1
43,9,0,1,0,40,1
32,9,1,1,0,40,0
31,6,1,0,0,40,0
19,10,1,1,0,35,0
44,12,0,1,0,40,1
46,13,0,1,0,40,1
53,14,0,1,0,50,1
43,13,0,1,0,40,0
41,13,1,0,0,40,0
35,9,1,1,0,40,0
48,13,0,1,0,45,0
28,14,0,0,0,40,0
44,13,1,0,0,32,0
20,10,1,0,0,40,0
51,15,1,0,0,40,0
28,9,1,1,0,50,0
36,13,1,1,0,60,0
28,9,0,1,0,35,0
21,10,1,1,0,40,0
34,13,0,1,0,30,0
36,10,0,1,0,40,0
25,12,1,0,0,80,0
31,9,1,1,0,43,0
44,9,0,1,0,60,0
49,7,1,1,0,40,0
40,9,0,1,0,40,0
64,16,0,1,0,40,1
54,14,0,1,7688,40,1
27,10,0,1,0,55,0
18,10,1,0,0,20,0
68,5,0,1,0,44,0
64,16,1,1,0,80,1
36,9,0,1,0,40,0
21,9,1,1,0,24,0
22,10,1,1,0,30,0
61,13,0,1,0,40,0
24,10,1,1,0,10,0
49,13,0,1,0,50,1
25,10,1,0,0,30,0
66,9,0,1,0,40,0
29,10,1,1,0,45,0
22,9,1,0,0,40,0
57,10,0,1,0,40,0
41,13,1,0,0,40,0
29,9,0,1,0,40,1
20,10,1,0,0,35,0
47,15,0,1,0,45,1
22,9,1,0,0,55,0
59,11,1,1,0,50,1
42,14,0,1,0,40,1
64,10,1,0,0,35,0
29,9,0,1,0,40,0
25,10,1,1,0,20,0
62,10,1,0,0,40,0
44,14,1,1,10520,45,1
21,9,1,0,0,40,0
60,10,0,1,7298,40,1
46,6,1,1,0,40,0
44,13,1,1,0,40,1
21,9,1,0,0,19,0
18,7,1,1,0,18,0
39,13,0,0,5013,32,0
33,14,0,1,0,45,1
63,2,1,1,0,40,0
52,9,0,1,0,52,1
17,5,1,1,0,22,0
45,15,0,1,0,50,1
31,9,1,1,0,40,0
35,10,0,1,0,40,0
31,9,0,1,0,40,1
51,10,1,0,0,40,0
48,9,0,1,0,60,0
28,9,0,1,0,40,0
42,9,0,1,0,40,0
38,10,1,0,0,40,0
43,13,0,1,0,40,1
30,9,0,1,0,40,0
24,8,1,1,0,55,0
46,13,0,1,0,60,1
50,6,0,1,0,60,0
22,9,1,1,0,35,0
18,9,1,1,0,15,0
53,13,0,1,0,45,1
40,13,0,1,0,44,1
36,16,0,1,0,35,0
32,13,0,1,0,43,1
39,9,1,1,0,12,0
46,9,0,1,0,40,0
26,13,1,1,0,42,0
19,10,1,1,0,15,0
24,9,0,0,0,40,0
28,14,1,1,0,40,0
25,14,1,0,0,40,0
44,10,0,1,0,40,1
38,9,0,1,0,40,0
42,14,1,1,0,45,0
28,9,0,1,0,40,0
36,13,1,1,0,50,0
47,13,1,1,0,60,1
46,9,0,1,3411,35,0
21,10,1,0,0,40,0
19,9,1,0,0,25,0
35,13,1,0,0,45,0
26,9,0,1,0,40,0
21,10,1,0,0,30,0
67,4,0,1,0,40,0
54,9,1,1,0,40,1
26,14,1,1,0,25,0
51,13,1,0,0,50,0
27,10,1,1,0,45,0
27,9,0,1,0,40,1
39,10,1,0,0,40,0
32,13,1,0,0,48,1
52,9,1,1,0,40,0
21,10,0,1,0,40,0
27,9,1,1,0,38,0
46,4,0,1,0,45,0
42,11,0,1,0,30,0
79,13,0,1,0,20,1
50,13,0,0,0,40,1
19,9,1,0,0,20,0
43,10,1,1,2174,40,0
51,14,0,1,0,60,0
45,10,0,1,7298,50,1
65,9,1,1,991,20,0
66,13,0,1,0,5,1
36,11,0,1,0,99,0
26,12,1,0,0,36,0
28,10,1,1,0,50,0
39,15,0,1,0,45,1
43,10,0,1,0,60,0
20,9,1,0,0,40,0
29,10,1,1,0,40,0
32,13,0,1,0,50,1
44,13,1,0,3325,40,0
18,10,1,0,0,40,0
60,10,0,1,0,40,0
34,9,0,1,0,40,1
60,9,1,0,0,40,0
38,7,1,0,0,40,0
29,11,0,1,0,40,0
41,10,1,1,0,40,0
49,13,1,0,0,40,0
37,3,1,0,0,40,0
37,16,1,0,0,60,1
43,10,0,1,0,38,1
41,14,1,0,4650,55,0
37,9,1,0,0,40,0
19,5,1,1,0,60,0
29,10,0,1,0,35,0
40,9,0,1,0,15,0
53,4,0,1,0,40,1
27,13,0,1,0,55,0
44,9,0,1,7298,50,1
29,12,1,0,0,38,0
25,3,0,1,0,40,0
38,9,0,1,0,55,0
48,13,0,1,0,50,1
18,10,1,0,0,12,0
50,9,1,1,0,50,0
37,9,0,0,0,40,1
48,13,1,0,0,20,0
50,10,1,1,0,32,0
74,9,0,1,6767,6,0
24,10,1,0,0,30,0
34,10,0,1,0,40,1
19,10,1,1,0,40,0
39,9,1,1,0,40,0
40,10,1,0,0,40,0
30,9,1,0,0,40,0
27,9,1,1,0,40,0
23,5,1,0,0,35,0
68,4,1,0,0,40,0
46,10,0,1,0,40,1
24,13,1,0,0,50,0
18,8,1,1,0,20,0
50,16,0,1,0,60,1
42,7,0,1,0,40,0
42,5,0,1,0,40,0
37,11,0,1,3471,40,0
57,10,1,0,0,16,0
27,13,0,1,0,40,1
31,6,0,1,0,40,0
34,14,1,0,0,40,0
55,9,1,0,0,40,0
56,7,0,1,0,40,0
36,13,0,0,0,38,0
35,10,1,1,0,40,0
63,14,1,0,0,3,0
28,14,1,1,0,50,0
38,13,1,1,0,40,0
30,9,0,1,0,60,0
18,10,1,0,0,20,0
35,11,0,1,0,40,1
53,9,1,0,0,40,0
46,15,1,0,0,40,0
45,10,0,1,0,40,0
35,6,0,1,0,60,0
41,9,1,1,0,40,0
60,9,0,1,0,70,1
18,10,1,1,0,15,0
19,9,1,1,0,40,0
24,9,0,1,0,50,0
56,13,0,1,15024,40,1
28,9,1,1,0,70,0
29,9,1,1,0,32,0
35,10,1,1,0,40,0
27,10,1,0,0,40,0
55,16,0,1,0,55,1
18,9,1,1,0,35,0
53,9,1,1,0,40,0
26,14,0,1,0,20,0
55,10,0,1,0,40,1
45,10,0,1,0,40,1
28,9,1,1,0,40,0
32,13,0,1,0,40,1
27,9,1,1,0,40,0
35,9,1,0,0,40,0
36,9,1,0,0,37,0
41,13,0,1,15024,45,1
23,13,1,1,0,20,0
22,8,1,1,0,40,0
36,15,1,1,25236,40,1
65,13,0,1,0,40,1
59,9,0,1,0,41,1
25,9,1,0,0,40,0
33,10,0,1,0,40,1
31,10,0,1,0,40,0
50,13,0,1,0,40,1
49,10,0,1,0,50,1
43,13,1,0,0,40,0
23,10,0,0,0,40,0
34,14,0,1,3103,40,1
23,10,1,0,0,40,0
63,6,0,1,0,40,0
33,9,1,1,0,40,0
51,13,1,1,0,50,0
31,9,1,1,0,45,0
32,10,0,0,2597,40,0
48,10,0,1,0,40,1
31,10,1,0,0,36,0
47,11,0,1,0,40,1
54,10,0,1,0,40,1
23,10,1,1,0,40,0
34,9,0,1,0,40,1
46,7,0,0,0,35,1
34,12,1,1,0,50,1
31,9,1,1,0,50,0
41,9,0,1,0,40,0
41,9,1,0,0,40,0
27,11,1,1,0,30,0
30,7,1,0,0,40,0
23,10,1,1,0,40,0
24,12,1,0,0,20,0
59,12,0,1,0,40,0
